customer_id,customer_name,gender,age,customer_segment,city,region,registration_date
C02653,PT Global Abadi,,,Corporate,Bandar Lampung,Sumatra,2023-05-08
C02654,PT Maju Mandiri,,,Small Business,Pontianak,Kalimantan,2024-10-12
C02655,Gita Hidayat,F,57.0,Consumer,Tegal,Central Java,2022-10-08
C02656,Fajar Santoso,F,30.0,Consumer,East Jakarta,Jakarta,2023-03-10
C02657,Eko Wijaya,M,51.0,Consumer,South Jakarta,Jakarta,2023-02-27
C02658,Raka Hidayat,M,46.0,Consumer,Manado,Sulawesi,2022-07-08
C02659,Andi Kusuma,M,20.0,Consumer,East Jakarta,Jakarta,2025-01-18
C02660,Eko Lestari,M,36.0,Consumer,Magelang,Central Java,2025-07-15
C02661,Karin Saputra,M,37.0,Consumer,Magelang,Central Java,2022-12-07
C02662,Hana Kusuma,F,48.0,Consumer,Sidoarjo,East Java,2023-08-01
C02663,Joko Lestari,M,49.0,Consumer,Medan,Sumatra,2024-05-17
C02664,Lina Hidayat,M,30.0,Consumer,Sidoarjo,East Java,2023-12-15
C02665,Tio Nugroho,M,30.0,Consumer,South Jakarta,Jakarta,2024-12-10
C02666,Fajar Santoso,F,34.0,Consumer,East Jakarta,Jakarta,2022-04-15
C02667,Karin Santoso,F,18.0,Consumer,Central Jakarta,Jakarta,2023-07-05
C02668,PT Mitra Retail,,,Corporate,Palu,Sulawesi,2022-06-17
C02669,Vina Kusuma,F,44.0,Consumer,Depok,West Java,2022-07-14
C02670,Eko Pratama,F,36.0,Consumer,Central Jakarta,Jakarta,2025-08-14
C02671,Karin Nugroho,F,54.0,Consumer,Balikpapan,Kalimantan,2024-03-07
C02672,Budi Saputra,M,31.0,Consumer,West Jakarta,Jakarta,2024-08-30
C02673,Fajar Maulana,F,34.0,Consumer,Pontianak,Kalimantan,2025-12-09
C02674,CV Sukses Sejahtera,,,Small Business,Bandung,West Java,2022-07-19
C02675,Sari Saputra,F,49.0,Consumer,Semarang,Central Java,2024-11-21
C02676,Nadia Kusuma,F,54.0,Consumer,South Jakarta,Jakarta,2024-01-11
C02677,Gita Maulana,F,26.0,Consumerr,Jember,East Java,2022-11-29
C02678,Hana Pratama,F,32.0,Consumer,Bekasi,West Java,2023-11-22
C02679,Karin Pratama,F,34.0,Consumer,Kediri,East Java,2025-12-30
C02680,CV Berkah Sejahtera,,,Small Business,South Jakarta,Jakarta,2024-09-11
C02681,CV Sukses Logistik,,,Small Business,North Jakarta,Jakarta,2022-04-18
C02682,CV Berkah Mandiri,,,Small Business,Semarang,Central Java,2025-06-16
C02683,Joko Maulana,F,34.0,Consumer,Sidoarjo,East Java,2023-10-14
C02684,Andi Ramadhan,M,20.0,Consumer,Sidoarjo,East Java,2024-03-27
C02685,Fajar Hidayat,F,53.0,Consumer,East Jakarta,Jakarta,2025-01-20
C02686,PT Nusa Indonesia,,,Corporate,Bekasi,West Java,2022-08-14
C02687,Tio Wijaya,M,47.0,Consumer,Central Jakarta,Jakarta,2025-02-26
C02688,Gita Putri,F,26.0,Consumer,North Jakarta,Jakarta,2024-09-10
C02689,PT Prima Mandiri,,,Small Business,Bekasi,West Java,2022-02-06
C02690,PT Nusantara Abadi,,,Small Business,East Jakarta,Jakarta,2025-03-05
C02691,Dewi Kusuma,F,54.0,Consumer,Sidoarjo,East Java,2024-01-12
C02692,PT Sentosa Abadi,,,Small Business,Bekasi,West Java,2024-09-12
C02693,Fajar Kusuma,M,49.0,Consumerr,Semarang,Central Java,2024-03-25
C02694,Karin Permata,F,33.0,Consumer,Tegal,Central Java,2023-09-01
C02695,PT Cakra Sentosa,,,Corporate,Balikpapan,Kalimantan,2022-08-10
C02696,Indra Nugroho,M,24.0,Consumer,Jember,East Java,2025-08-30
C02697,Gita Maulana,F,60.0,Consumer,South Jakarta,Jakarta,2022-05-28
C02698,Andi Kusuma,F,23.0,Consumer,Surakarta,Central Java,2023-10-15
C02699,CV Berkah Logistik,,,Small Business,East Jakarta,Jakarta,2023-02-15
C02700,Eko Wijaya,F,58.0,Consumer,Pontianak,Kalimantan,2024-11-27
C02701,Vina Putri,F,58.0,Consumer,Medan,Sumatra,2025-08-01
C02702,CV Sukses Sejahtera,,,Small Business,Semarang,Central Java,2024-09-09
C02703,Lina Santoso,M,44.0,Consumer,Medan,Sumatra,2023-07-02
C02704,Hana Nugroho,M,37.0,Consumer,North Jakarta,Jakarta,2023-01-19
C02705,Vina Wijaya,F,36.0,Consumer,Depok,West Java,2023-05-09
C02706,Dewi Kusuma,F,54.0,Consumer,Bekasi,West Java,2022-08-15
C02707,PT Maju Jaya,,,Small Business,Pontianak,Kalimantan,2022-08-25
C02708,Raka Saputra,F,47.0,Consumer,Central Jakarta,Jakarta,2024-07-11
C02709,Sari Permata,M,54.0,Consumer,Depok,West Java,2022-03-29
C02710,Karin Nugroho,M,60.0,Consumer,Padang,Sumatra,2022-08-26
C02711,Tio Putri,F,50.0,Consumer,Central Jakarta,Jakarta,2023-04-16
C02712,Indra Lestari,M,46.0,Consumer,Palembang,Sumatra,2025-04-04
C02713,PT Prima Digital,,,Small Business,Padang,Sumatra,2025-11-10
C02714,PT Maju Sejahtera,,,Small Business,Bandung,West Java,2025-03-15
C02715,CV Berkah Abadi,,,Small Business,West Jakarta,Jakarta,2023-08-03
C02716,CV Sukses Abadi,,,Small Business,West Jakarta,Jakarta,2022-05-17
C02717,PT Global Retail,,,Corporate,Cimahi,West Java,2025-02-19
C02718,Budi Maulana,F,24.0,Consumer,Bekasi,West Java,2024-10-01
C02719,PT Nusantara Digital,,,Small Business,Surakarta,Central Java,2022-12-09
C02720,Maya Hidayat,F,49.0,Consumer,Semarang,Central Java,2025-08-04
C02721,Budi Wijaya,F,54.0,Consumer,Depok,West Java,2022-09-06
C02722,Citra Santoso,M,40.0,Consumer,Balikpapan,Kalimantan,2023-07-09
C02723,Wahyu Permata,F,40.0,Consumer,Bandar Lampung,Sumatra,2023-06-18
C02724,Maya Lestari,M,44.0,Consumer,Banjarmasin,Kalimantan,2024-04-01
C02725,Wahyu Nugroho,F,50.0,Consumer,South Jakarta,Jakarta,2024-02-23
C02726,Hana Hidayat,F,55.0,Consumer,Central Jakarta,Jakarta,2023-06-02
C02727,Joko Putri,M,30.0,Consumer,South Jakarta,Jakarta,2022-11-27
C02728,Karin Putri,F,50.0,Consumer,Tegal,Central Java,2024-03-14
C02729,Joko Santoso,F,38.0,Consumer,North Jakarta,Jakarta,2022-10-05
C02730,Raka Kusuma,M,44.0,Consumer,North Jakarta,Jakarta,2025-09-01
C02731,PT Cakra Retail,,,Corporate,Sidoarjo,East Java,2025-02-13
C02732,Tio Hidayat,M,21.0,Consumer,Sidoarjo,East Java,2023-08-23
C02733,Sari Pratama,F,56.0,Consumer,North Jakarta,Jakarta,2023-10-20
C02734,Maya Wijaya,M,42.0,Consumer,East Jakarta,Jakarta,2025-11-12
C02735,Karin Saputra,M,45.0,Consumer,Bekasi,West Java,2022-04-03
C02736,Wahyu Ramadhan,F,41.0,Consumer,Tegal,Central Java,2025-09-26
C02737,Budi Pratama,M,45.0,Consumer,Bandar Lampung,Sumatra,2025-01-28
C02738,Fajar Nugroho,M,19.0,Consumer,Cimahi,West Java,2024-01-26
C02739,PT Mitra Indonesia,,,Corporate,Bogor,West Java,2022-02-04
C02740,PT Prima Abadi,,,Small Business,Surakarta,Central Java,2023-05-02
C02741,Hana Kusuma,F,26.0,Consumer,Surabaya,East Java,2025-12-13
C02742,Nadia Saputra,M,19.0,Consumer,Cimahi,West Java,2022-01-18
C02743,Hana Pratama,M,19.0,Consumer,Bekasi,West Java,2024-09-15
C02744,Budi Ramadhan,M,40.0,Consumer,Malang,East Java,2025-01-18
C02745,Joko Ramadhan,F,47.0,Consumer,Tegal,Central Java,2023-03-17
C02746,Nadia Santoso,M,31.0,Consumer,Semarang,Central Java,2025-11-21
C02747,Tio Ramadhan,M,34.0,Consumer,Bandar Lampung,Sumatra,2022-08-02
C02748,CV Berkah Jaya,,,Small Business,Palu,Sulawesi,2025-03-23
C02749,PT Maju Jaya,,,Small Business,Sidoarjo,East Java,2023-01-29
C02750,Joko Ramadhan,M,35.0,Consumer,Depok,West Java,2024-01-17
C02751,Joko Permata,F,27.0,Consumer,Palembang,Sumatra,2022-10-16
C02752,PT Maju Digital,,,Small Business,Semarang,Central Java,2025-03-28
C02753,PT Prima Logistik,,,Small Business,Semarang,Central Java,2022-07-27
C02754,Eko Wijaya,M,52.0,Consumer,Jember,East Java,2024-03-17
C02755,Joko Nugroho,M,34.0,Consumer,North Jakarta,Jakarta,2025-09-06
C02756,Citra Putri,F,19.0,Consumer,North Jakarta,Jakarta,2022-07-23
C02757,Lina Hidayat,M,19.0,Consumer,Central Jakarta,Jakarta,2022-09-21
C02758,Wahyu Santoso,M,36.0,Consumer,Makassar,Sulawesi,2022-04-08
C02759,PT Prima Mandiri,,,Small Business,South Jakarta,Jakarta,2022-03-17
C02760,Tio Santoso,M,27.0,Consumer,Jember,East Java,2022-09-23
C02761,Maya Wijaya,F,56.0,Consumer,Central Jakarta,Jakarta,2023-06-27
C02762,Yusuf Nugroho,M,40.0,Consumer,Depok,West Java,2023-12-16
C02763,PT Nusantara Sejahtera,,,Small Business,Depok,West Java,2022-06-27
C02764,Andi Putri,F,30.0,Consumer,Jember,East Java,2024-09-19
C02765,Tio Ramadhan,F,54.0,Consumer,Central Jakarta,Jakarta,2022-03-21
C02766,Nadia Permata,M,42.0,Consumer,East Jakarta,Jakarta,2023-03-05
C02767,Joko Wijaya,M,20.0,Consumer,Palembang,Sumatra,2024-02-19
C02768,PT Global Sentosa,,,Corporate,Malang,East Java,2023-08-05
C02769,Gita Saputra,M,29.0,Consumer,South Jakarta,Jakarta,2024-12-12
C02770,Indra Nugroho,M,58.0,Consumer,Semarang,Central Java,2024-04-28
C02771,CV Sukses Digital,,,Small Business,North Jakarta,Jakarta,2022-04-30
C02772,Citra Permata,M,50.0,Consumer,Medan,Sumatra,2023-10-18
C02773,PT Prima Logistik,,,Small Business,Jember,East Java,2023-04-21
C02774,PT Global Indonesia,,,Corporate,Magelang,Central Java,2025-03-03
C02775,Lina Ramadhan,F,56.0,Consumer,Surabaya,East Java,2022-05-18
C02776,Wahyu Pratama,F,43.0,Consumer,South Jakarta,Jakarta,2024-11-23
C02777,PT Prima Logistik,,,Small Business,Central Jakarta,Jakarta,2023-08-10
C02778,Maya Lestari,F,42.0,Consumer,West Jakarta,Jakarta,2023-01-23
C02779,Budi Maulana,M,26.0,Consumer,Padang,Sumatra,2025-10-11
C02780,PT Prima Logistik,,,Small Business,North Jakarta,Jakarta,2024-02-06
C02781,Budi Hidayat,M,44.0,Consumer,Jember,East Java,2024-07-27
C02782,Vina Wijaya,F,45.0,Consumer,West Jakarta,Jakarta,2024-05-13
C02783,PT Sentosa Digital,,,Small Business,Bandung,West Java,2022-06-20
C02784,Budi Putri,F,56.0,Consumer,Surabaya,East Java,2023-01-26
C02785,Fajar Ramadhan,M,27.0,Consumer,Medan,Sumatra,2024-09-01
C02786,Gita Lestari,M,31.0,Consumer,Bogor,West Java,2024-07-20
C02787,PT Nusantara Sejahtera,,,Small Business,Depok,West Java,2024-10-10
C02788,Vina Pratama,M,26.0,Consumer,Palembang,Sumatra,2022-07-28
C02789,Dewi Saputra,M,25.0,Consumer,Makassar,Sulawesi,2023-08-23
C02790,Joko Nugroho,M,38.0,Consumer,Palu,Sulawesi,2023-06-26
C02791,Maya Santoso,M,27.0,Consumer,Surabaya,East Java,2025-02-03
C02792,Andi Lestari,F,23.0,Consumer,Depok,West Java,2022-03-18
C02793,Citra Nugroho,M,54.0,Consumer,Magelang,Central Java,2023-03-10
C02794,Budi Kusuma,F,43.0,Consumer,Banjarmasin,Kalimantan,2023-11-29
C02795,Indra Kusuma,M,35.0,Consumer,Padang,Sumatra,2023-10-11
C02796,Wahyu Saputra,M,44.0,Consumer,Semarang,Central Java,2023-09-18
C02797,Maya Nugroho,F,35.0,Consumer,Central Jakarta,Jakarta,2024-04-18
C02798,Fajar Hidayat,M,37.0,Consumer,Jember,East Java,2022-11-20
C02799,Gita Nugroho,F,55.0,Consumer,South Jakarta,Jakarta,2025-04-05
C02800,PT Prima Logistik,,,Small Business,East Jakarta,Jakarta,2024-11-22
C02801,Budi Lestari,F,45.0,Consumer,Pekanbaru,Sumatra,2024-08-21
C02802,Dewi Hidayat,M,47.0,Consumer,Bandung,West Java,2022-09-02
C02803,PT Prima Sejahtera,,,Small Business,Padang,Sumatra,2022-05-11
C02804,Lina Nugroho,F,19.0,Consumer,North Jakarta,Jakarta,2025-03-18
C02805,Dewi Nugroho,F,45.0,Consumer,Central Jakarta,Jakarta,2024-06-02
C02806,Citra Ramadhan,F,37.0,Consumer,Bogor,West Java,2024-02-23
C02807,Maya Maulana,M,43.0,Consumer,North Jakarta,Jakarta,2025-06-08
C02808,Nadia Pratama,M,38.0,Consumer,Semarang,Central Java,2024-06-01
C02809,PT Mitra Indonesia,,,Corporate,Jember,East Java,2023-09-24
C02810,Joko Permata,M,40.0,Consumer,West Jakarta,Jakarta,2022-10-08
C02811,Sari Pratama,M,49.0,Consumer,Central Jakarta,Jakarta,2022-08-05
C02812,Indra Wijaya,F,36.0,Consumer,Kediri,East Java,2025-03-07
C02813,Eko Pratama,F,47.0,Consumer,North Jakarta,Jakarta,2022-10-13
C02814,Joko Kusuma,M,25.0,Consumer,Banjarmasin,Kalimantan,2025-09-22
C02815,Andi Pratama,F,44.0,Consumer,Cimahi,West Java,2024-11-28
C02816,Eko Maulana,F,49.0,Consumer,Bandung,West Java,2022-01-16
C02817,Eko Santoso,F,39.0,Consumer,Malang,East Java,2022-03-23
C02818,Vina Kusuma,F,52.0,Consumer,Palu,Sulawesi,2025-12-16
C02819,Budi Nugroho,F,30.0,Consumer,,Sumatra,2024-06-21
C02820,Nadia Ramadhan,M,28.0,Consumer,Depok,West Java,2024-08-15
C02821,Fajar Pratama,M,34.0,Consumer,Padang,Sumatra,2023-03-24
C02822,Wahyu Permata,F,24.0,Consumer,Depok,West Java,2023-06-25
C02823,CV Sukses Jaya,,,Small Business,Bekasi,West Java,2024-08-15
C02824,Raka Saputra,F,56.0,Consumer,Pontianak,Kalimantan,2023-08-01
C02825,PT Cakra Sentosa,,,Corporate,East Jakarta,Jakarta,2022-11-01
C02826,PT Maju Abadi,,,Small Business,Cimahi,West Java,2025-07-25
C02827,Fajar Pratama,M,41.0,Consumer,Semarang,Central Java,2025-06-07
C02828,Yusuf Santoso,M,18.0,Consumer,Sidoarjo,East Java,2025-05-01
C02829,Dewi Kusuma,F,20.0,Consumer,West Jakarta,Jakarta,2023-06-24
C02830,Vina Kusuma,M,37.0,Consumer,Bandung,West Java,2025-01-03
C02831,PT Global Retail,,,Corporate,Depok,West Java,2022-08-18
C02832,PT Mitra Abadi,,,Corporate,Surabaya,East Java,2024-01-24
C02833,Lina Maulana,F,33.0,Consumer,Pekanbaru,Sumatra,2025-01-30
C02834,Tio Santoso,M,21.0,Consumer,Bekasi,West Java,2024-11-10
C02835,Tio Pratama,M,56.0,Consumer,,West Java,2025-05-29
C02836,Karin Wijaya,F,34.0,Consumer,North Jakarta,Jakarta,2025-04-03
C02837,Gita Lestari,F,18.0,Consumer,South Jakarta,Jakarta,2022-10-24
C02838,Hana Nugroho,F,31.0,Consumer,West Jakarta,Jakarta,2025-08-05
C02839,CV Sukses Digital,,,Small Business,Balikpapan,Kalimantan,2025-09-09
C02840,Nadia Kusuma,F,59.0,Consumer,Tegal,Central Java,2024-04-15
C02841,PT Maju Abadi,,,Small Business,West Jakarta,Jakarta,2025-04-02
C02842,Budi Nugroho,F,23.0,Consumer,Bogor,West Java,2025-02-02
C02843,PT Nusantara Abadi,,,Small Business,Depok,West Java,2022-06-29
C02844,Joko Ramadhan,F,41.0,Consumer,Pekanbaru,Sumatra,2023-09-25
C02845,Indra Putri,M,49.0,Consumer,Bekasi,West Java,2024-08-01
C02846,PT Sentosa Sejahtera,,,Small Business,East Jakarta,Jakarta,2025-11-29
C02847,PT Maju Jaya,,,Small Business,Malang,East Java,2022-11-04
C02848,PT Cakra Retail,,,Corporate,Pekanbaru,Sumatra,2025-07-15
C02849,Lina Nugroho,M,18.0,Consumer,Cimahi,West Java,2024-09-02
C02850,PT Maju Mandiri,,,Small Business,North Jakarta,Jakarta,2022-01-01
C02851,Citra Hidayat,F,19.0,Consumer,Bandar Lampung,Sumatra,2024-03-25
C02852,Hana Nugroho,F,29.0,Consumer,Depok,West Java,2022-10-17
C02853,Gita Lestari,F,40.0,Consumer,Makassar,Sulawesi,2025-07-09
C02854,Gita Santoso,M,51.0,Consumer,Bekasi,West Java,2024-01-06
C02855,Sari Maulana,F,60.0,Consumer,Medan,Sumatra,2022-03-11
C02856,Karin Wijaya,F,35.0,Consumer,North Jakarta,Jakarta,2022-04-07
C02857,Tio Lestari,F,25.0,Consumer,Magelang,Central Java,2023-02-08
C02858,Eko Putri,M,47.0,Consumer,Balikpapan,Kalimantan,2024-11-09
C02859,Raka Wijaya,M,41.0,Consumer,Bandar Lampung,Sumatra,2023-11-04
C02860,PT Nusantara Digital,,,Small Business,Bandung,West Java,2024-09-05
C02861,Lina Saputra,F,28.0,Consumer,Central Jakarta,Jakarta,2023-07-09
C02862,Joko Wijaya,M,35.0,Consumer,Bekasi,West Java,2025-09-23
C02863,Tio Nugroho,F,37.0,Consumer,Surakarta,Central Java,2022-06-19
C02864,Gita Permata,M,60.0,Consumer,Magelang,Central Java,2022-06-22
C02865,Karin Ramadhan,M,36.0,Consumer,Palu,Sulawesi,2024-12-12
C02866,Raka Nugroho,F,43.0,Consumer,Balikpapan,Kalimantan,2022-04-09
C02867,Indra Santoso,F,52.0,Consumer,Manado,Sulawesi,2025-12-07
C02868,Andi Maulana,F,47.0,Consumer,Bekasi,West Java,2025-01-12
C02869,PT Maju Abadi,,,Small Business,West Jakarta,Jakarta,2023-01-28
C02870,Fajar Wijaya,M,53.0,Consumer,Pekanbaru,Sumatra,2025-05-11
C02871,CV Sukses Sejahtera,,,Small Business,Bogor,West Java,2023-03-23
C02872,CV Sukses Mandiri,,,Small Business,Surakarta,Central Java,2025-09-13
C02873,Maya Permata,M,59.0,Consumer,Sidoarjo,East Java,2024-09-12
C02874,PT Sentosa Sejahtera,,,Small Business,Semarang,Central Java,2024-07-10
C02875,PT Sentosa Abadi,,,Small Business,East Jakarta,Jakarta,2023-06-13
C02876,Indra Maulana,F,43.0,Consumer,Balikpapan,Kalimantan,2023-09-23
C02877,Eko Lestari,F,30.0,Consumer,Sidoarjo,East Java,2025-02-23
C02878,PT Artha Sentosa,,,Corporate,Balikpapan,Kalimantan,2022-05-08
C02879,CV Sukses Jaya,,,Small Business,Bandung,West Java,2023-08-09
C02880,Budi Saputra,F,42.0,Consumer,Bogor,West Java,2023-08-12
C02881,Dewi Hidayat,M,42.0,Consumer,South Jakarta,Jakarta,2022-01-24
C02882,Dewi Putri,F,22.0,Consumer,Pekanbaru,Sumatra,2024-08-08
C02883,Maya Santoso,F,59.0,Consumer,West Jakarta,Jakarta,2025-12-27
C02884,Wahyu Maulana,F,59.0,Consumer,Depok,West Java,2024-07-29
C02885,Eko Lestari,F,42.0,Consumer,West Jakarta,Jakarta,2023-11-29
C02886,Sari Kusuma,M,46.0,Consumer,Kediri,East Java,2022-02-27
C02887,Lina Permata,F,46.0,Consumer,Cimahi,West Java,2023-11-01
C02888,PT Prima Logistik,,,Small Business,Bogor,West Java,2022-11-27
C02889,PT Global Sentosa,,,Corporate,Bekasi,West Java,2023-06-15
C02890,Hana Hidayat,F,44.0,Consumer,Surakarta,Central Java,2023-03-01
C02891,Hana Saputra,M,41.0,Consumer,Magelang,Central Java,2023-05-19
C02892,Indra Permata,F,52.0,Consumer,Bekasi,West Java,2022-08-24
C02893,Vina Santoso,F,58.0,Consumer,Malang,East Java,2024-11-07
C02894,Andi Nugroho,F,47.0,Consumer,Padang,Sumatra,2025-08-15
C02895,CV Berkah Logistik,,,Small Business,Surabaya,East Java,2024-06-25
C02896,Yusuf Pratama,F,21.0,Consumer,Cimahi,West Java,2024-09-23
C02897,PT Maju Abadi,,,Small Business,Semarang,Central Java,2024-03-21
C02898,Yusuf Hidayat,M,59.0,Consumer,Banjarmasin,Kalimantan,2024-01-06
C02899,CV Sukses Jaya,,,Small Business,Bekasi,West Java,2024-05-18
C02900,Karin Kusuma,M,39.0,Consumer,Pekanbaru,Sumatra,2022-10-09
C02901,Tio Santoso,F,35.0,Consumer,Central Jakarta,Jakarta,2023-03-18
C02902,Vina Maulana,F,19.0,Consumer,South Jakarta,Jakarta,2022-08-21
C02903,Karin Pratama,F,48.0,Consumer,Palu,Sulawesi,2025-03-17
C02904,PT Sentosa Jaya,,,Small Business,Bekasi,West Java,2023-03-29
C02905,PT Mitra Indonesia,,,Corporate,Palembang,Sumatra,2025-03-20
C02906,PT Maju Mandiri,,,Small Business,Surabaya,East Java,2023-04-27
C02907,PT Sentosa Abadi,,,Small Business,Surakarta,Central Java,2024-03-20
C02908,Lina Saputra,M,18.0,Consumer,Sidoarjo,East Java,2025-04-29
C02909,PT Sentosa Digital,,,Small Business,Surabaya,East Java,2025-02-18
C02910,PT Nusantara Jaya,,,Small Business,Surakarta,Central Java,2022-11-27
C02911,Andi Ramadhan,F,47.0,Consumer,Kediri,East Java,2024-09-26
C02912,Hana Wijaya,M,59.0,Consumer,Cimahi,West Java,2023-12-16
C02913,Joko Nugroho,M,28.0,Consumer,East Jakarta,Jakarta,2025-04-27
C02914,Maya Ramadhan,M,55.0,Consumer,Bandar Lampung,Sumatra,2023-08-03
C02915,Lina Lestari,F,24.0,Consumer,Magelang,Central Java,2025-04-29
C02916,Sari Lestari,M,46.0,Consumer,Makassar,Sulawesi,2024-01-07
C02917,Vina Putri,M,42.0,Consumer,Bogor,West Java,2022-10-17
C02918,PT Nusa Sentosa,,,Corporate,Makassar,Sulawesi,2023-08-05
C02919,PT Artha Abadi,,,Corporate,Manado,Sulawesi,2024-12-20
C02920,Andi Putri,F,51.0,Consumer,Bandung,West Java,2023-12-06
C02921,PT Nusantara Sejahtera,,,Small Business,Malang,East Java,2024-03-25
C02922,PT Maju Logistik,,,Small Business,West Jakarta,Jakarta,2024-09-25
C02923,PT Maju Mandiri,,,Small Business,Pontianak,Kalimantan,2025-12-15
C02924,PT Nusa Abadi,,,Corporate,Magelang,Central Java,2024-06-15
C02925,Maya Ramadhan,F,38.0,Consumer,Surabaya,East Java,2022-08-28
C02926,PT Nusa Indonesia,,,Corporate,Bekasi,West Java,2022-11-14
C02927,Dewi Putri,F,57.0,Consumer,Bekasi,West Java,2025-07-14
C02928,CV Berkah Jaya,,,Small Business,Palu,Sulawesi,2025-08-31
C02929,PT Nusa Retail,,,Corporate,North Jakarta,Jakarta,2024-03-25
C02930,Dewi Pratama,M,38.0,Consumer,Surakarta,Central Java,2025-12-12
C02931,Andi Pratama,M,46.0,Consumer,Central Jakarta,Jakarta,2025-05-12
C02932,Budi Wijaya,M,33.0,Consumer,Depok,West Java,2025-11-19
C02933,PT Maju Logistik,,,Small Business,Bekasi,West Java,2022-01-14
C02934,Raka Hidayat,M,26.0,Consumer,Jember,East Java,2024-09-05
C02935,Raka Pratama,M,18.0,Consumer,Pekanbaru,Sumatra,2024-09-03
C02936,Yusuf Permata,F,60.0,Consumer,South Jakarta,Jakarta,2025-06-28
C02937,Fajar Saputra,F,44.0,Consumer,East Jakarta,Jakarta,2022-04-14
C02938,Budi Wijaya,M,21.0,Consumer,West Jakarta,Jakarta,2024-12-08
C02939,PT Cakra Sentosa,,,Corporate,North Jakarta,Jakarta,2022-05-17
C02940,CV Sukses Abadi,,,Small Business,Makassar,Sulawesi,2022-09-27
C02941,PT Prima Digital,,,Small Business,Cimahi,West Java,2022-07-11
C02942,PT Cakra Indonesia,,,Corporate,Pontianak,Kalimantan,2025-08-01
C02943,PT Mitra Abadi,,,Corporate,Surakarta,Central Java,2022-02-11
C02944,Budi Maulana,M,36.0,Consumer,South Jakarta,Jakarta,2024-02-29
C02945,Joko Saputra,M,40.0,Consumer,Manado,Sulawesi,2023-05-22
C02946,PT Maju Abadi,,,Small Business,South Jakarta,Jakarta,2023-01-18
C02947,Vina Wijaya,M,33.0,Consumer,Malang,East Java,2023-01-22
C02948,Budi Kusuma,F,60.0,Consumer,Depok,West Java,2023-08-16
C02949,PT Nusantara Jaya,,,Small Business,Bekasi,West Java,2022-09-18
C02950,Raka Putri,F,28.0,Consumer,North Jakarta,Jakarta,2022-01-08
C02951,PT Global Indonesia,,,Corporate,Cimahi,West Java,2024-03-07
C02952,Hana Saputra,F,25.0,Consumer,East Jakarta,Jakarta,2022-05-22
C02953,Nadia Nugroho,F,49.0,Consumer,Malang,East Java,2022-01-30
C02954,Sari Wijaya,F,25.0,Consumer,Bandung,West Java,2025-11-06
C02955,Dewi Permata,M,55.0,Consumer,Surakarta,Central Java,2024-04-11
C02956,Indra Kusuma,M,43.0,Consumer,Malang,East Java,2024-03-04
C02957,CV Berkah Abadi,,,Small Business,Bogor,West Java,2024-10-27
C02958,Dewi Putri,M,49.0,Consumer,Sidoarjo,East Java,2025-04-21
C02959,Citra Hidayat,F,59.0,Consumer,Pekanbaru,Sumatra,2024-02-16
C02960,Joko Ramadhan,M,27.0,Consumer,Medan,Sumatra,2025-10-10
C02961,Vina Pratama,M,58.0,Consumer,North Jakarta,Jakarta,2023-06-03
C02962,Maya Kusuma,F,31.0,Consumer,Bandung,West Java,2025-12-12
C02963,PT Sentosa Logistik,,,Small Business,Bandung,West Java,2025-06-01
C02964,PT Nusantara Mandiri,,,Small Business,,East Java,2022-01-02
C02965,PT Sentosa Mandiri,,,Small Business,Balikpapan,Kalimantan,2024-12-03
C02966,Fajar Hidayat,F,42.0,Consumer,Malang,East Java,2022-07-31
C02967,PT Maju Digital,,,Small Business,Tegal,Central Java,2025-10-17
C02968,Indra Saputra,F,27.0,Consumer,West Jakarta,Jakarta,2025-04-23
C02969,Dewi Permata,F,29.0,Consumer,Malang,East Java,2024-08-02
C02970,Budi Saputra,M,56.0,Consumer,West Jakarta,Jakarta,2023-06-23
C02971,Eko Ramadhan,M,22.0,Consumer,Bekasi,West Java,2025-10-28
C02972,Yusuf Pratama,F,18.0,Consumer,Semarang,Central Java,2024-10-15
C02973,Nadia Saputra,F,44.0,Consumer,Malang,East Java,2025-08-18
C02974,Gita Kusuma,M,38.0,Consumer,Padang,Sumatra,2023-01-15
C02975,Indra Hidayat,M,36.0,Consumer,Surakarta,Central Java,2023-02-05
C02976,Karin Ramadhan,M,41.0,Consumer,Bandung,West Java,2024-07-17
C02977,Vina Ramadhan,M,51.0,Consumer,Cimahi,West Java,2023-09-24
C02978,Sari Hidayat,M,53.0,Consumer,Padang,Sumatra,2022-02-12
C02979,PT Sentosa Abadi,,,Small Business,Cimahi,West Java,2023-05-28
C02980,Citra Permata,F,23.0,Consumer,Cimahi,West Java,2022-11-29
C02981,Raka Santoso,F,54.0,Consumer,Sidoarjo,East Java,2022-03-11
C02982,Sari Ramadhan,F,53.0,Consumer,Surakarta,Central Java,2023-07-02
C02983,PT Maju Abadi,,,Small Business,Jember,East Java,2023-04-21
C02984,Tio Hidayat,M,56.0,Consumer,Palembang,Sumatra,2022-02-24
C02985,Hana Hidayat,F,48.0,Consumer,Medan,Sumatra,2023-02-01
C02986,Karin Wijaya,F,22.0,Consumer,East Jakarta,Jakarta,2024-06-02
C02987,Vina Nugroho,M,48.0,Consumer,Malang,East Java,2024-01-16
C02988,Wahyu Nugroho,F,32.0,Consumer,Cimahi,West Java,2024-09-01
C02989,Raka Nugroho,M,31.0,Consumer,Surakarta,Central Java,2023-11-18
